EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 11-12-2019
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TG   : Mean temperature in 0.1 &#176;C
30-34 Q_TG : quality code for TG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station MALMO_2, SWEDEN (STAID: 5177)
Blended and updated with sources:35162 35165 35168 35171 35177 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   TG, Q_TG
  5177, 35162,20130929,   78,    0
  5177, 35162,20130930,   80,    0
  5177, 35162,20131001,   91,    0
  5177, 35162,20131002,   75,    0
  5177, 35162,20131003,   87,    0
  5177, 35162,20131004,  104,    0
  5177, 35162,20131005,  123,    0
  5177, 35162,20131006,  130,    0
  5177, 35162,20131007,  132,    0
  5177, 35162,20131008,  129,    0
  5177, 35162,20131009,  139,    0
  5177, 35162,20131010,  110,    0
  5177, 35162,20131011,  124,    0
  5177, 35162,20131012,  110,    0
  5177, 35162,20131013,  110,    0
  5177, 35162,20131014,   99,    0
  5177, 35162,20131015,  106,    0
  5177, 35162,20131016,   97,    0
  5177, 35162,20131017,  104,    0
  5177, 35162,20131018,   59,    0
  5177, 35162,20131019,   54,    0
  5177, 35162,20131020,  112,    0
  5177, 35162,20131021,  120,    0
  5177, 35162,20131022,  144,    0
  5177, 35162,20131023,  150,    0
  5177, 35162,20131024,  115,    0
  5177, 35162,20131025,   97,    0
  5177, 35162,20131026,  137,    0
  5177, 35162,20131027,  135,    0
  5177, 35162,20131028,  127,    0
  5177, 35162,20131029,  104,    0
  5177, 35162,20131030,  100,    0
  5177, 35162,20131031,  100,    0
  5177, 35162,20131101,  102,    0
  5177, 35162,20131102,   91,    0
  5177, 35162,20131103,   90,    0
  5177, 35162,20131104,   71,    0
  5177, 35162,20131105,   83,    0
  5177, 35162,20131106,   50,    0
  5177, 35162,20131107,   74,    0
  5177, 35162,20131108,   83,    0
  5177, 35162,20131109,   81,    0
  5177, 35162,20131110,   60,    0
  5177, 35162,20131111,   52,    0
  5177, 35162,20131112,   71,    0
  5177, 35162,20131113,   75,    0
  5177, 35162,20131114,   69,    0
  5177, 35162,20131115,   62,    0
  5177, 35162,20131116,   96,    0
  5177, 35162,20131117,   63,    0
  5177, 35162,20131118,   57,    0
  5177, 35162,20131119,   64,    0
  5177, 35162,20131120,   26,    0
  5177, 35162,20131121,   33,    0
  5177, 35162,20131122,   39,    0
  5177, 35162,20131123,   44,    0
  5177, 35162,20131124,   43,    0
  5177, 35162,20131125,   18,    0
  5177, 35162,20131126,  -13,    0
  5177, 35162,20131127,   67,    0
  5177, 35162,20131128,   75,    0
  5177, 35162,20131129,   43,    0
  5177, 35162,20131130,   40,    0
  5177, 35162,20131201,   74,    0
  5177, 35162,20131202,   19,    0
  5177, 35162,20131203,   49,    0
  5177, 35162,20131204,   57,    0
  5177, 35162,20131205,   45,    0
  5177, 35162,20131206,   28,    0
  5177, 35162,20131207,   10,    0
  5177, 35162,20131208,   24,    0
  5177, 35162,20131209,   43,    0
  5177, 35162,20131210,   66,    0
  5177, 35162,20131211,   60,    0
  5177, 35162,20131212,   33,    0
  5177, 35162,20131213,   50,    0
  5177, 35162,20131214,   44,    0
  5177, 35162,20131215,   60,    0
  5177, 35162,20131216,   68,    0
  5177, 35162,20131217,   56,    0
  5177, 35162,20131218,   45,    0
  5177, 35162,20131219,   55,    0
  5177, 35162,20131220,   37,    0
  5177, 35162,20131221,   54,    0
  5177, 35162,20131222,   64,    0
  5177, 35162,20131223,   49,    0
  5177, 35162,20131224,   87,    0
  5177, 35162,20131225,   75,    0
  5177, 35162,20131226,   22,    0
  5177, 35162,20131227,   52,    0
  5177, 35162,20131228,   60,    0
  5177, 35162,20131229,   52,    0
  5177, 35162,20131230,   50,    0
  5177, 35162,20131231,   42,    0
  5177, 35162,20140101,   30,    0
  5177, 35162,20140102,   41,    0
  5177, 35162,20140103,   60,    0
  5177, 35162,20140104,   53,    0
  5177, 35162,20140105,   55,    0
  5177, 35162,20140106,   44,    0
  5177, 35162,20140107,   76,    0
  5177, 35162,20140108,   72,    0
  5177, 35162,20140109,   67,    0
  5177, 35162,20140110,   61,    0
  5177, 35162,20140111,   56,    0
  5177, 35162,20140112,   30,    0
  5177, 35162,20140113,  -21,    0
  5177, 35162,20140114,   19,    0
  5177, 35162,20140115,   18,    0
  5177, 35162,20140116,    8,    0
  5177, 35162,20140117,    6,    0
  5177, 35162,20140118,    9,    0
  5177, 35162,20140119,    8,    0
  5177, 35162,20140120,    6,    0
  5177, 35162,20140121,    3,    0
  5177, 35162,20140122,  -11,    0
  5177, 35162,20140123,  -14,    0
  5177, 35162,20140124,  -33,    0
  5177, 35162,20140125,  -47,    0
  5177, 35162,20140126,  -53,    0
  5177, 35162,20140127,  -29,    0
  5177, 35162,20140128,   -9,    0
  5177, 35162,20140129,  -44,    0
  5177, 35162,20140130,  -40,    0
  5177, 35162,20140131,  -24,    0
  5177, 35162,20140201,   12,    0
  5177, 35162,20140202,   25,    0
  5177, 35162,20140203,    3,    0
  5177, 35162,20140204,    0,    0
  5177, 35162,20140205,    6,    0
  5177, 35162,20140206,   30,    0
  5177, 35162,20140207,   46,    0
  5177, 35162,20140208,   44,    0
  5177, 35162,20140209,   47,    0
  5177, 35162,20140210,   35,    0
  5177, 35162,20140211,   21,    0
  5177, 35162,20140212,   30,    0
  5177, 35162,20140213,   34,    0
  5177, 35162,20140214,   34,    0
  5177, 35162,20140215,   53,    0
  5177, 35162,20140216,   53,    0
  5177, 35162,20140217,   42,    0
  5177, 35162,20140218,   39,    0
  5177, 35162,20140219,   41,    0
  5177, 35162,20140220,   55,    0
  5177, 35162,20140221,   59,    0
  5177, 35162,20140222,   42,    0
  5177, 35162,20140223,   47,    0
  5177, 35162,20140224,   50,    0
  5177, 35162,20140225,   38,    0
  5177, 35162,20140226,   39,    0
  5177, 35162,20140227,   39,    0
  5177, 35162,20140228,   43,    0
  5177, 35162,20140301,   42,    0
  5177, 35162,20140302,   28,    0
  5177, 35162,20140303,   28,    0
  5177, 35162,20140304,   45,    0
  5177, 35162,20140305,   36,    0
  5177, 35162,20140306,   23,    0
  5177, 35162,20140307,   54,    0
  5177, 35162,20140308,   43,    0
  5177, 35162,20140309,   73,    0
  5177, 35162,20140310,   81,    0
  5177, 35162,20140311,   49,    0
  5177, 35162,20140312,   42,    0
  5177, 35162,20140313,   60,    0
  5177, 35162,20140314,   63,    0
  5177, 35162,20140315,   72,    0
  5177, 35162,20140316,   69,    0
  5177, 35162,20140317,   85,    0
  5177, 35162,20140318,   81,    0
  5177, 35162,20140319,   77,    0
  5177, 35162,20140320,  101,    0
  5177, 35162,20140321,   77,    0
  5177, 35162,20140322,   54,    0
  5177, 35162,20140323,   61,    0
  5177, 35162,20140324,   43,    0
  5177, 35162,20140325,   30,    0
  5177, 35162,20140326,   43,    0
  5177, 35162,20140327,   24,    0
  5177, 35162,20140328,   80,    0
  5177, 35162,20140329,   75,    0
  5177, 35162,20140330,   62,    0
  5177, 35162,20140331,   66,    0
  5177, 35162,20140401,   42,    0
  5177, 35162,20140402,   43,    0
  5177, 35162,20140403,   62,    0
  5177, 35162,20140404,   28,    0
  5177, 35162,20140405,   47,    0
  5177, 35162,20140406,   80,    0
  5177, 35162,20140407,  116,    0
  5177, 35162,20140408,  105,    0
  5177, 35162,20140409,   69,    0
  5177, 35162,20140410,   66,    0
  5177, 35162,20140411,   77,    0
  5177, 35162,20140412,   73,    0
  5177, 35162,20140413,   88,    0
  5177, 35162,20140414,   71,    0
  5177, 35162,20140415,   78,    0
  5177, 35162,20140416,   74,    0
  5177, 35162,20140417,   87,    0
  5177, 35162,20140418,   76,    0
  5177, 35162,20140419,  107,    0
  5177, 35162,20140420,  133,    0
  5177, 35162,20140421,  131,    0
  5177, 35162,20140422,  136,    0
  5177, 35162,20140423,  112,    0
  5177, 35162,20140424,   83,    0
  5177, 35162,20140425,  123,    0
  5177, 35162,20140426,  130,    0
  5177, 35162,20140427,  135,    0
  5177, 35162,20140428,  124,    0
  5177, 35162,20140429,  139,    0
  5177, 35162,20140430,  127,    0
  5177, 35162,20140501,  100,    0
  5177, 35162,20140502,   69,    0
  5177, 35162,20140503,   91,    0
  5177, 35162,20140504,   97,    0
  5177, 35162,20140505,   85,    0
  5177, 35162,20140506,  104,    0
  5177, 35162,20140507,  114,    0
  5177, 35162,20140508,  112,    0
  5177, 35162,20140509,  115,    0
  5177, 35162,20140510,  114,    0
  5177, 35162,20140511,  115,    0
  5177, 35162,20140512,  110,    0
  5177, 35162,20140513,  107,    0
  5177, 35162,20140514,  109,    0
  5177, 35162,20140515,  111,    0
  5177, 35162,20140516,  123,    0
  5177, 35162,20140517,  144,    0
  5177, 35162,20140518,  117,    0
  5177, 35162,20140519,  140,    0
  5177, 35162,20140520,  149,    0
  5177, 35162,20140521,  172,    0
  5177, 35162,20140522,  201,    0
  5177, 35162,20140523,  200,    0
  5177, 35162,20140524,  166,    0
  5177, 35162,20140525,  179,    0
  5177, 35162,20140526,  170,    0
  5177, 35162,20140527,  130,    0
  5177, 35162,20140528,  106,    0
  5177, 35162,20140529,  114,    0
  5177, 35162,20140530,  171,    0
  5177, 35162,20140531,  145,    0
  5177, 35162,20140601,  153,    0
  5177, 35162,20140602,  152,    0
  5177, 35162,20140603,  131,    0
  5177, 35162,20140604,  136,    0
  5177, 35162,20140605,  151,    0
  5177, 35162,20140606,  157,    0
  5177, 35162,20140607,  161,    0
  5177, 35162,20140608,  169,    0
  5177, 35162,20140609,  189,    0
  5177, 35162,20140610,  198,    0
  5177, 35162,20140611,  185,    0
  5177, 35162,20140612,  174,    0
  5177, 35162,20140613,  163,    0
  5177, 35162,20140614,  150,    0
  5177, 35162,20140615,  157,    0
  5177, 35162,20140616,  158,    0
  5177, 35162,20140617,  161,    0
  5177, 35162,20140618,  184,    0
  5177, 35162,20140619,  152,    0
  5177, 35162,20140620,  157,    0
  5177, 35162,20140621,  136,    0
  5177, 35162,20140622,  139,    0
  5177, 35162,20140623,  137,    0
  5177, 35162,20140624,  148,    0
  5177, 35162,20140625,  150,    0
  5177, 35162,20140626,  145,    0
  5177, 35162,20140627,  150,    0
  5177, 35162,20140628,  169,    0
  5177, 35162,20140629,  155,    0
  5177, 35162,20140630,  170,    0
  5177, 35162,20140701,  163,    0
  5177, 35162,20140702,  158,    0
  5177, 35162,20140703,  163,    0
  5177, 35162,20140704,  204,    0
  5177, 35162,20140705,  205,    0
  5177, 35162,20140706,  217,    0
  5177, 35162,20140707,  203,    0
  5177, 35162,20140708,  222,    0
  5177, 35162,20140709,  234,    0
  5177, 35162,20140710,  229,    0
  5177, 35162,20140711,  196,    0
  5177, 35162,20140712,  160,    0
  5177, 35162,20140713,  162,    0
  5177, 35162,20140714,  174,    0
  5177, 35162,20140715,  194,    0
  5177, 35162,20140716,  193,    0
  5177, 35162,20140717,  192,    0
  5177, 35162,20140718,  204,    0
  5177, 35162,20140719,  210,    0
  5177, 35162,20140720,  204,    0
  5177, 35162,20140721,  213,    0
  5177, 35162,20140722,  217,    0
  5177, 35162,20140723,  214,    0
  5177, 35162,20140724,  213,    0
  5177, 35162,20140725,  225,    0
  5177, 35162,20140726,  232,    0
  5177, 35162,20140727,  231,    0
  5177, 35162,20140728,  230,    0
  5177, 35162,20140729,  235,    0
  5177, 35162,20140730,  202,    0
  5177, 35162,20140731,  205,    0
  5177, 35162,20140801,  215,    0
  5177, 35162,20140802,  215,    0
  5177, 35162,20140803,  233,    0
  5177, 35162,20140804,  197,    0
  5177, 35162,20140805,  199,    0
  5177, 35162,20140806,  193,    0
  5177, 35162,20140807,  193,    0
  5177, 35162,20140808,  201,    0
  5177, 35162,20140809,  196,    0
  5177, 35162,20140810,  176,    0
  5177, 35162,20140811,  201,    0
  5177, 35162,20140812,  173,    0
  5177, 35162,20140813,  176,    0
  5177, 35162,20140814,  176,    0
  5177, 35162,20140815,  176,    0
  5177, 35162,20140816,  161,    0
  5177, 35162,20140817,  145,    0
  5177, 35162,20140818,  144,    0
  5177, 35162,20140819,  152,    0
  5177, 35162,20140820,  158,    0
  5177, 35162,20140821,  147,    0
  5177, 35162,20140822,  149,    0
  5177, 35162,20140823,  149,    0
  5177, 35162,20140824,  140,    0
  5177, 35162,20140825,  142,    0
  5177, 35162,20140826,  144,    0
  5177, 35162,20140827,  158,    0
  5177, 35162,20140828,  155,    0
  5177, 35162,20140829,  138,    0
  5177, 35162,20140830,  149,    0
  5177, 35162,20140831,  142,    0
  5177, 35162,20140901,  166,    0
  5177, 35162,20140902,  145,    0
  5177, 35162,20140903,  144,    0
  5177, 35162,20140904,  145,    0
  5177, 35162,20140905,  167,    0
  5177, 35162,20140906,  179,    0
  5177, 35162,20140907,  171,    0
  5177, 35162,20140908,  164,    0
  5177, 35162,20140909,  157,    0
  5177, 35162,20140910,  148,    0
  5177, 35162,20140911,  153,    0
  5177, 35162,20140912,  141,    0
  5177, 35162,20140913,  141,    0
  5177, 35162,20140914,  165,    0
  5177, 35162,20140915,  167,    0
  5177, 35162,20140916,  160,    0
  5177, 35162,20140917,  158,    0
  5177, 35162,20140918,  160,    0
  5177, 35162,20140919,  171,    0
  5177, 35162,20140920,  153,    0
  5177, 35162,20140921,  151,    0
  5177, 35162,20140922,  107,    0
  5177, 35162,20140923,   83,    0
  5177, 35162,20140924,  135,    0
  5177, 35162,20140925,  132,    0
  5177, 35162,20140926,  151,    0
  5177, 35162,20140927,  142,    0
  5177, 35162,20140928,  148,    0
  5177, 35162,20140929,  140,    0
  5177, 35162,20140930,  126,    0
  5177, 35162,20141001,  128,    0
  5177, 35162,20141002,  153,    0
  5177, 35162,20141003,  142,    0
  5177, 35162,20141004,  133,    0
  5177, 35162,20141005,  111,    0
  5177, 35162,20141006,  115,    0
  5177, 35162,20141007,  127,    0
  5177, 35162,20141008,  134,    0
  5177, 35162,20141009,  153,    0
  5177, 35162,20141010,  140,    0
  5177, 35162,20141011,  124,    0
  5177, 35162,20141012,  121,    0
  5177, 35162,20141013,  103,    0
  5177, 35162,20141014,  106,    0
  5177, 35162,20141015,  114,    0
  5177, 35162,20141016,  120,    0
  5177, 35162,20141017,  114,    0
  5177, 35162,20141018,  130,    0
  5177, 35162,20141019,  148,    0
  5177, 35162,20141020,  134,    0
  5177, 35162,20141021,  114,    0
  5177, 35162,20141022,  112,    0
  5177, 35162,20141023,  104,    0
  5177, 35162,20141024,  115,    0
  5177, 35162,20141025,  104,    0
  5177, 35162,20141026,  120,    0
  5177, 35162,20141027,  132,    0
  5177, 35162,20141028,  118,    0
  5177, 35162,20141029,   90,    0
  5177, 35162,20141030,   58,    0
  5177, 35162,20141031,   87,    0
  5177, 35162,20141101,  120,    0
  5177, 35162,20141102,  127,    0
  5177, 35162,20141103,  130,    0
  5177, 35162,20141104,  118,    0
  5177, 35162,20141105,   94,    0
  5177, 35162,20141106,   93,    0
  5177, 35162,20141107,   80,    0
  5177, 35162,20141108,   95,    0
  5177, 35162,20141109,   91,    0
  5177, 35162,20141110,   95,    0
  5177, 35162,20141111,   73,    0
  5177, 35162,20141112,  109,    0
  5177, 35162,20141113,   98,    0
  5177, 35162,20141114,   94,    0
  5177, 35162,20141115,   91,    0
  5177, 35162,20141116,   79,    0
  5177, 35162,20141117,   80,    0
  5177, 35162,20141118,   72,    0
  5177, 35162,20141119,   51,    0
  5177, 35162,20141120,   51,    0
  5177, 35162,20141121,   51,    0
  5177, 35162,20141122,   60,    0
  5177, 35162,20141123,   70,    0
  5177, 35162,20141124,   80,    0
  5177, 35162,20141125,   56,    0
  5177, 35162,20141126,   56,    0
  5177, 35162,20141127,   38,    0
  5177, 35162,20141128,   33,    0
  5177, 35162,20141129,   23,    0
  5177, 35162,20141130,   24,    0
  5177, 35162,20141201,   15,    0
  5177, 35162,20141202,   15,    0
  5177, 35162,20141203,   15,    0
  5177, 35162,20141204,   35,    0
  5177, 35162,20141205,   46,    0
  5177, 35162,20141206,   41,    0
  5177, 35162,20141207,   42,    0
  5177, 35162,20141208,   48,    0
  5177, 35162,20141209,   41,    0
  5177, 35162,20141210,   41,    0
  5177, 35162,20141211,   42,    0
  5177, 35162,20141212,   54,    0
  5177, 35162,20141213,   59,    0
  5177, 35162,20141214,   33,    0
  5177, 35162,20141215,   44,    0
  5177, 35162,20141216,   43,    0
  5177, 35162,20141217,   46,    0
  5177, 35162,20141218,   69,    0
  5177, 35162,20141219,   72,    0
  5177, 35162,20141220,   38,    0
  5177, 35162,20141221,   51,    0
  5177, 35162,20141222,   80,    0
  5177, 35162,20141223,   72,    0
  5177, 35162,20141224,   55,    0
  5177, 35162,20141225,  -11,    0
  5177, 35162,20141226,  -60,    0
  5177, 35162,20141227,  -11,    0
  5177, 35162,20141228,  -59,    0
  5177, 35162,20141229,  -70,    0
  5177, 35162,20141230,   20,    0
  5177, 35162,20141231,   50,    0
  5177, 35162,20150101,   52,    0
  5177, 35162,20150102,   62,    0
  5177, 35162,20150103,   39,    0
  5177, 35162,20150104,   37,    0
  5177, 35162,20150105,   18,    0
  5177, 35162,20150106,   18,    0
  5177, 35162,20150107,   31,    0
  5177, 35162,20150108,   49,    0
  5177, 35162,20150109,   57,    0
  5177, 35162,20150110,   56,    0
  5177, 35162,20150111,   40,    0
  5177, 35162,20150112,   57,    0
  5177, 35162,20150113,   57,    0
  5177, 35162,20150114,   32,    0
  5177, 35162,20150115,   39,    0
  5177, 35162,20150116,   56,    0
  5177, 35162,20150117,   38,    0
  5177, 35162,20150118,   18,    0
  5177, 35162,20150119,   13,    0
  5177, 35162,20150120,   10,    0
  5177, 35162,20150121,   -3,    0
  5177, 35162,20150122,    0,    0
  5177, 35162,20150123,   -1,    0
  5177, 35162,20150124,    0,    0
  5177, 35162,20150125,    8,    0
  5177, 35162,20150126,   22,    0
  5177, 35162,20150127,   28,    0
  5177, 35162,20150128,   31,    0
  5177, 35162,20150129,   24,    0
  5177, 35162,20150130,   15,    0
  5177, 35162,20150131,   16,    0
  5177, 35162,20150201,   19,    0
  5177, 35162,20150202,   -9,    0
  5177, 35162,20150203,  -36,    0
  5177, 35162,20150204,  -21,    0
  5177, 35162,20150205,  -21,    0
  5177, 35162,20150206,  -11,    0
  5177, 35162,20150207,   42,    0
  5177, 35162,20150208,   20,    0
  5177, 35162,20150209,   50,    0
  5177, 35162,20150210,   45,    0
  5177, 35162,20150211,   23,    0
  5177, 35162,20150212,   14,    0
  5177, 35162,20150213,    2,    0
  5177, 35162,20150214,   13,    0
  5177, 35162,20150215,   27,    0
  5177, 35162,20150216,   17,    0
  5177, 35162,20150217,   12,    0
  5177, 35162,20150218,   42,    0
  5177, 35162,20150219,   31,    0
  5177, 35162,20150220,   29,    0
  5177, 35162,20150221,   38,    0
  5177, 35162,20150222,   33,    0
  5177, 35162,20150223,   27,    0
  5177, 35162,20150224,   39,    0
  5177, 35162,20150225,   32,    0
  5177, 35162,20150226,   34,    0
  5177, 35162,20150227,   40,    0
  5177, 35162,20150228,   31,    0
  5177, 35162,20150301,   32,    0
  5177, 35162,20150302,   39,    0
  5177, 35162,20150303,   34,    0
  5177, 35162,20150304,   23,    0
  5177, 35162,20150305,   24,    0
  5177, 35162,20150306,   55,    0
  5177, 35162,20150307,   64,    0
  5177, 35162,20150308,   79,    0
  5177, 35162,20150309,   68,    0
  5177, 35162,20150310,   73,    0
  5177, 35162,20150311,   71,    0
  5177, 35162,20150312,   18,    0
  5177, 35162,20150313,   28,    0
  5177, 35162,20150314,   47,    0
  5177, 35162,20150315,   45,    0
  5177, 35162,20150316,   67,    0
  5177, 35162,20150317,   75,    0
  5177, 35162,20150318,   68,    0
  5177, 35162,20150319,   42,    0
  5177, 35162,20150320,   33,    0
  5177, 35162,20150321,   28,    0
  5177, 35162,20150322,   -5,    0
  5177, 35162,20150323,   46,    0
  5177, 35162,20150324,   50,    0
  5177, 35162,20150325,   46,    0
  5177, 35162,20150326,   67,    0
  5177, 35162,20150327,   49,    0
  5177, 35162,20150328,   53,    0
  5177, 35162,20150329,   72,    0
  5177, 35162,20150330,   61,    0
  5177, 35162,20150331,   32,    0
  5177, 35162,20150401,   48,    0
  5177, 35162,20150402,   37,    0
  5177, 35162,20150403,   49,    0
  5177, 35162,20150404,   39,    0
  5177, 35162,20150405,   43,    0
  5177, 35162,20150406,   39,    0
  5177, 35162,20150407,   71,    0
  5177, 35162,20150408,   90,    0
  5177, 35162,20150409,   85,    0
  5177, 35162,20150410,   90,    0
  5177, 35162,20150411,  120,    0
  5177, 35162,20150412,   87,    0
  5177, 35162,20150413,   69,    0
  5177, 35162,20150414,   63,    0
  5177, 35162,20150415,  106,    0
  5177, 35162,20150416,   78,    0
  5177, 35162,20150417,   69,    0
  5177, 35162,20150418,   74,    0
  5177, 35162,20150419,   81,    0
  5177, 35162,20150420,  108,    0
  5177, 35162,20150421,  104,    0
  5177, 35162,20150422,  106,    0
  5177, 35162,20150423,  108,    0
  5177, 35162,20150424,  107,    0
  5177, 35162,20150425,  105,    0
  5177, 35162,20150426,   76,    0
  5177, 35162,20150427,   76,    0
  5177, 35162,20150428,   82,    0
  5177, 35162,20150429,   92,    0
  5177, 35162,20150430,   83,    0
  5177, 35162,20150501,   75,    0
  5177, 35162,20150502,   94,    0
  5177, 35162,20150503,   86,    0
  5177, 35162,20150504,  117,    0
  5177, 35162,20150505,  133,    0
  5177, 35162,20150506,  129,    0
  5177, 35162,20150507,  112,    0
  5177, 35162,20150508,  100,    0
  5177, 35162,20150509,   90,    0
  5177, 35162,20150510,  101,    0
  5177, 35162,20150511,  108,    0
  5177, 35162,20150512,  120,    0
  5177, 35162,20150513,  104,    0
  5177, 35162,20150514,  126,    0
  5177, 35162,20150515,  121,    0
  5177, 35162,20150516,   90,    0
  5177, 35162,20150517,  102,    0
  5177, 35162,20150518,  101,    0
  5177, 35162,20150519,  106,    0
  5177, 35162,20150520,  114,    0
  5177, 35162,20150521,  106,    0
  5177, 35162,20150522,  112,    0
  5177, 35162,20150523,  115,    0
  5177, 35162,20150524,  107,    0
  5177, 35162,20150525,  106,    0
  5177, 35162,20150526,  114,    0
  5177, 35162,20150527,  115,    0
  5177, 35162,20150528,  116,    0
  5177, 35162,20150529,  116,    0
  5177, 35162,20150530,  115,    0
  5177, 35162,20150531,  118,    0
  5177, 35162,20150601,  127,    0
  5177, 35162,20150602,  115,    0
  5177, 35162,20150603,  148,    0
  5177, 35162,20150604,  134,    0
  5177, 35162,20150605,  135,    0
  5177, 35162,20150606,  179,    0
  5177, 35162,20150607,  141,    0
  5177, 35162,20150608,  131,    0
  5177, 35162,20150609,  118,    0
  5177, 35162,20150610,  138,    0
  5177, 35162,20150611,  139,    0
  5177, 35162,20150612,  157,    0
  5177, 35162,20150613,  176,    0
  5177, 35162,20150614,  147,    0
  5177, 35162,20150615,  129,    0
  5177, 35162,20150616,  126,    0
  5177, 35162,20150617,  125,    0
  5177, 35162,20150618,  128,    0
  5177, 35162,20150619,  127,    0
  5177, 35162,20150620,  157,    0
  5177, 35162,20150621,  147,    0
  5177, 35162,20150622,  136,    0
  5177, 35162,20150623,  140,    0
  5177, 35162,20150624,  127,    0
  5177, 35162,20150625,  136,    0
  5177, 35162,20150626,  149,    0
  5177, 35162,20150627,  155,    0
  5177, 35162,20150628,  158,    0
  5177, 35162,20150629,  171,    0
  5177, 35162,20150630,  174,    0
  5177, 35162,20150701,  187,    0
  5177, 35162,20150702,  192,    0
  5177, 35162,20150703,  217,    0
  5177, 35162,20150704,  235,    0
  5177, 35162,20150705,  245,    0
  5177, 35162,20150706,  190,    0
  5177, 35162,20150707,  177,    0
  5177, 35162,20150708,  166,    0
  5177, 35162,20150709,  130,    0
  5177, 35162,20150710,  143,    0
  5177, 35162,20150711,  153,    0
  5177, 35162,20150712,  170,    0
  5177, 35162,20150713,  172,    0
  5177, 35162,20150714,  167,    0
  5177, 35162,20150715,  165,    0
  5177, 35162,20150716,  171,    0
  5177, 35162,20150717,  160,    0
  5177, 35162,20150718,  188,    0
  5177, 35162,20150719,  154,    0
  5177, 35162,20150720,  158,    0
  5177, 35162,20150721,  181,    0
  5177, 35162,20150722,  193,    0
  5177, 35162,20150723,  172,    0
  5177, 35162,20150724,  161,    0
  5177, 35162,20150725,  167,    0
  5177, 35162,20150726,  151,    0
  5177, 35162,20150727,  146,    0
  5177, 35162,20150728,  166,    0
  5177, 35162,20150729,  150,    0
  5177, 35162,20150730,  153,    0
  5177, 35162,20150731,  148,    0
  5177, 35162,20150801,  145,    0
  5177, 35162,20150802,  161,    0
  5177, 35162,20150803,  180,    0
  5177, 35162,20150804,  219,    0
  5177, 35162,20150805,  192,    0
  5177, 35162,20150806,  188,    0
  5177, 35162,20150807,  210,    0
  5177, 35162,20150808,  186,    0
  5177, 35162,20150809,  180,    0
  5177, 35162,20150810,  179,    0
  5177, 35162,20150811,  190,    0
  5177, 35162,20150812,  177,    0
  5177, 35162,20150813,  171,    0
  5177, 35162,20150814,  191,    0
  5177, 35162,20150815,  208,    0
  5177, 35162,20150816,  205,    0
  5177, 35162,20150817,  203,    0
  5177, 35162,20150818,  187,    0
  5177, 35162,20150819,  186,    0
  5177, 35162,20150820,  188,    0
  5177, 35162,20150821,  178,    0
  5177, 35162,20150822,  172,    0
  5177, 35162,20150823,  176,    0
  5177, 35162,20150824,  176,    0
  5177, 35162,20150825,  182,    0
  5177, 35162,20150826,  172,    0
  5177, 35162,20150827,  182,    0
  5177, 35162,20150828,  171,    0
  5177, 35162,20150829,  173,    0
  5177, 35162,20150830,  176,    0
  5177, 35162,20150831,  177,    0
  5177, 35162,20150901,  189,    0
  5177, 35162,20150902,  168,    0
  5177, 35162,20150903,  142,    0
  5177, 35162,20150904,  123,    0
  5177, 35162,20150905,  132,    0
  5177, 35162,20150906,  129,    0
  5177, 35162,20150907,  131,    0
  5177, 35162,20150908,  147,    0
  5177, 35162,20150909,  113,    0
  5177, 35162,20150910,  124,    0
  5177, 35162,20150911,  150,    0
  5177, 35162,20150912,  153,    0
  5177, 35162,20150913,  151,    0
  5177, 35162,20150914,  170,    0
  5177, 35162,20150915,  142,    0
  5177, 35162,20150916,  147,    0
  5177, 35162,20150917,  179,    0
  5177, 35162,20150918,  157,    0
  5177, 35162,20150919,  142,    0
  5177, 35162,20150920,  136,    0
  5177, 35162,20150921,  138,    0
  5177, 35162,20150922,  138,    0
  5177, 35162,20150923,  145,    0
  5177, 35162,20150924,  134,    0
  5177, 35162,20150925,  132,    0
  5177, 35162,20150926,  128,    0
  5177, 35162,20150927,  125,    0
  5177, 35162,20150928,  112,    0
  5177, 35162,20150929,   99,    0
  5177, 35162,20150930,  106,    0
  5177, 35162,20151001,  121,    0
  5177, 35162,20151002,  129,    0
  5177, 35162,20151003,  107,    0
  5177, 35162,20151004,  111,    0
  5177, 35162,20151005,   95,    0
  5177, 35162,20151006,  125,    0
  5177, 35162,20151007,  110,    0
  5177, 35162,20151008,   90,    0
  5177, 35162,20151009,   88,    0
  5177, 35162,20151010,   56,    0
  5177, 35162,20151011,   70,    0
  5177, 35162,20151012,   69,    0
  5177, 35162,20151013,   66,    0
  5177, 35162,20151014,   79,    0
  5177, 35162,20151015,   96,    0
  5177, 35162,20151016,   95,    0
  5177, 35162,20151017,   97,    0
  5177, 35162,20151018,   88,    0
